Project,Bug,Patch,TSSeed,NumberOfTests,NumberOfFailingTests
Chart,20,chart20_20_1_0.patch,3,7,0
Chart,20,chart20_20_1_0.patch,4,7,0
Chart,20,chart20_20_1_0.patch,5,7,0
Chart,20,chart20_20_1_0.patch,6,8,0
Chart,20,chart20_20_1_0.patch,7,7,0
Chart,20,chart20_20_1_0.patch,8,7,0
Chart,20,chart20_20_1_0.patch,9,7,0
Chart,20,chart20_20_1_0.patch,10,6,0
Chart,20,chart20_20_2_0.patch,1,6,0
Chart,20,chart20_20_2_0.patch,2,6,0
Chart,20,chart20_20_2_0.patch,3,7,0
Chart,20,chart20_20_2_0.patch,4,7,0
Chart,20,chart20_20_2_0.patch,5,7,0
Chart,20,chart20_20_2_0.patch,6,8,0
Chart,20,chart20_20_2_0.patch,7,7,0
Chart,20,chart20_20_2_0.patch,8,7,0
Chart,20,chart20_20_2_0.patch,9,7,0
Chart,20,chart20_20_2_0.patch,10,6,0
Chart,20,chart20_20_3_0.patch,1,6,0
Chart,20,chart20_20_3_0.patch,2,6,0
Chart,20,chart20_20_3_0.patch,3,7,0
Chart,20,chart20_20_3_0.patch,4,7,0
Chart,20,chart20_20_3_0.patch,5,7,0
Chart,20,chart20_20_3_0.patch,6,8,0
Chart,20,chart20_20_3_0.patch,7,7,0
Chart,20,chart20_20_3_0.patch,8,7,0
Chart,20,chart20_20_3_0.patch,9,7,0
Chart,20,chart20_20_3_0.patch,10,6,0
Chart,20,chart20_20_4_0.patch,1,6,0
Chart,20,chart20_20_4_0.patch,2,6,0
Chart,20,chart20_20_4_0.patch,3,7,0
Chart,20,chart20_20_4_0.patch,4,7,0
Chart,20,chart20_20_4_0.patch,5,7,0
Chart,20,chart20_20_4_0.patch,6,8,0
Chart,20,chart20_20_4_0.patch,7,7,0
Chart,20,chart20_20_4_0.patch,8,7,0
Chart,20,chart20_20_4_0.patch,9,7,0
Chart,20,chart20_20_4_0.patch,10,6,0
Chart,20,chart20_20_5_0.patch,1,6,0
Chart,20,chart20_20_5_0.patch,2,6,0
Chart,20,chart20_20_5_0.patch,3,7,0
Chart,20,chart20_20_5_0.patch,4,7,0
Chart,20,chart20_20_5_0.patch,5,7,0
Chart,20,chart20_20_5_0.patch,6,8,0
Chart,20,chart20_20_5_0.patch,7,7,0
Chart,20,chart20_20_5_0.patch,8,7,0
Chart,20,chart20_20_5_0.patch,9,7,0
Chart,20,chart20_20_5_0.patch,10,6,0
Chart,20,chart20_40_1_0.patch,1,6,0
Chart,20,chart20_40_1_0.patch,2,6,0
Chart,20,chart20_40_1_0.patch,3,7,0
Chart,20,chart20_40_1_0.patch,4,7,0
Chart,20,chart20_40_1_0.patch,5,7,0
Chart,20,chart20_40_1_0.patch,6,8,0
Chart,20,chart20_40_1_0.patch,7,7,0
Chart,20,chart20_40_1_0.patch,8,7,0
Chart,20,chart20_40_1_0.patch,9,7,0
Chart,20,chart20_40_1_0.patch,10,6,0
Chart,20,chart20_40_2_0.patch,1,6,0
Chart,20,chart20_40_2_0.patch,2,6,0
Chart,20,chart20_40_2_0.patch,3,7,0
Chart,20,chart20_40_2_0.patch,4,7,0
Chart,20,chart20_40_2_0.patch,5,7,0
Chart,20,chart20_40_2_0.patch,6,8,0
Chart,20,chart20_40_2_0.patch,7,7,0
Chart,20,chart20_40_2_0.patch,8,7,0
Chart,20,chart20_40_2_0.patch,9,7,0
Chart,20,chart20_40_2_0.patch,10,6,0
Chart,20,chart20_40_3_0.patch,1,6,0
Chart,20,chart20_40_3_0.patch,2,6,0
Chart,20,chart20_40_3_0.patch,3,7,0
Chart,20,chart20_40_3_0.patch,4,7,0
Chart,20,chart20_40_3_0.patch,5,7,0
Chart,20,chart20_40_3_0.patch,6,8,0
Chart,20,chart20_40_3_0.patch,7,7,0
Chart,20,chart20_40_3_0.patch,8,7,0
Chart,20,chart20_40_3_0.patch,9,7,0
Chart,20,chart20_40_3_0.patch,10,6,0
Chart,20,chart20_40_4_0.patch,1,6,0
Chart,20,chart20_40_4_0.patch,2,6,0
Chart,20,chart20_40_4_0.patch,3,7,0
Chart,20,chart20_40_4_0.patch,4,7,0
Chart,20,chart20_40_4_0.patch,5,7,0
Chart,20,chart20_40_4_0.patch,6,8,0
Chart,20,chart20_40_4_0.patch,7,7,0
Chart,20,chart20_40_4_0.patch,8,7,0
Chart,20,chart20_40_4_0.patch,9,7,0
Chart,20,chart20_40_4_0.patch,10,6,0
Chart,20,chart20_40_5_0.patch,1,6,0
Chart,20,chart20_40_5_0.patch,2,6,0
Chart,20,chart20_40_5_0.patch,3,7,0
Chart,20,chart20_40_5_0.patch,4,7,0
Chart,20,chart20_40_5_0.patch,5,7,0
Chart,20,chart20_40_5_0.patch,6,8,0
Chart,20,chart20_40_5_0.patch,7,7,0
Chart,20,chart20_40_5_0.patch,8,7,0
Chart,20,chart20_40_5_0.patch,9,7,0
Chart,20,chart20_40_5_0.patch,10,6,0
Chart,20,chart20_60_1_0.patch,1,6,0
Chart,20,chart20_60_1_0.patch,2,6,0
Chart,20,chart20_60_1_0.patch,3,7,0
Chart,20,chart20_60_1_0.patch,4,7,0
Chart,20,chart20_60_1_0.patch,5,7,0
Chart,20,chart20_60_1_0.patch,6,8,0
Chart,20,chart20_60_1_0.patch,7,7,0
Chart,20,chart20_60_1_0.patch,8,7,0
Chart,20,chart20_60_1_0.patch,9,7,0
Chart,20,chart20_60_1_0.patch,10,6,0
Chart,20,chart20_60_2_0.patch,1,6,0
Chart,20,chart20_60_2_0.patch,2,6,0
Chart,20,chart20_60_2_0.patch,3,7,0
Chart,20,chart20_60_2_0.patch,4,7,0
Chart,20,chart20_60_2_0.patch,5,7,0
Chart,20,chart20_60_2_0.patch,6,8,0
Chart,20,chart20_60_2_0.patch,7,7,0
Chart,20,chart20_60_2_0.patch,8,7,0
Chart,20,chart20_60_2_0.patch,9,7,0
Chart,20,chart20_60_2_0.patch,10,6,0
Chart,20,chart20_60_3_0.patch,1,6,0
Chart,20,chart20_60_3_0.patch,2,6,0
Chart,20,chart20_60_3_0.patch,3,7,0
Chart,20,chart20_60_3_0.patch,4,7,0
Chart,20,chart20_60_3_0.patch,5,7,0
Chart,20,chart20_60_3_0.patch,6,8,0
Chart,20,chart20_60_3_0.patch,7,7,0
Chart,20,chart20_60_3_0.patch,8,7,0
Chart,20,chart20_60_3_0.patch,9,7,0
Chart,20,chart20_60_3_0.patch,10,6,0
Chart,20,chart20_60_4_0.patch,1,6,0
Chart,20,chart20_60_4_0.patch,2,6,0
Chart,20,chart20_60_4_0.patch,3,7,0
Chart,20,chart20_60_4_0.patch,4,7,0
Chart,20,chart20_60_4_0.patch,5,7,0
Chart,20,chart20_60_4_0.patch,6,8,0
Chart,20,chart20_60_4_0.patch,7,7,0
Chart,20,chart20_60_4_0.patch,8,7,0
Chart,20,chart20_60_4_0.patch,9,7,0
Chart,20,chart20_60_4_0.patch,10,6,0
Chart,20,chart20_60_5_0.patch,1,6,0
Chart,20,chart20_60_5_0.patch,2,6,0
Chart,20,chart20_60_5_0.patch,3,7,0
Chart,20,chart20_60_5_0.patch,4,7,0
Chart,20,chart20_60_5_0.patch,5,7,0
Chart,20,chart20_60_5_0.patch,6,8,0
Chart,20,chart20_60_5_0.patch,7,7,0
Chart,20,chart20_60_5_0.patch,8,7,0
Chart,20,chart20_60_5_0.patch,9,7,0
Chart,20,chart20_60_5_0.patch,10,6,0
Chart,20,chart20_80_1_0.patch,1,6,0
Chart,20,chart20_80_1_0.patch,2,6,0
Chart,20,chart20_80_1_0.patch,3,7,0
Chart,20,chart20_80_1_0.patch,4,7,0
Chart,20,chart20_80_1_0.patch,5,7,0
Chart,20,chart20_80_1_0.patch,6,8,0
Chart,20,chart20_80_1_0.patch,7,7,0
Chart,20,chart20_80_1_0.patch,8,7,0
Chart,20,chart20_80_1_0.patch,9,7,0
Chart,20,chart20_80_1_0.patch,10,6,0
Chart,20,chart20_80_2_0.patch,1,6,0
Chart,20,chart20_80_2_0.patch,2,6,0
Chart,20,chart20_80_2_0.patch,3,7,0
Chart,20,chart20_80_2_0.patch,4,7,0
Chart,20,chart20_80_2_0.patch,5,7,0
Chart,20,chart20_80_2_0.patch,6,8,0
Chart,20,chart20_80_2_0.patch,7,7,0
Chart,20,chart20_80_2_0.patch,8,7,0
Chart,20,chart20_80_2_0.patch,9,7,0
Chart,20,chart20_80_2_0.patch,10,6,0
Chart,20,chart20_80_3_0.patch,1,6,0
Chart,20,chart20_80_3_0.patch,2,6,0
Chart,20,chart20_80_3_0.patch,3,7,0
Chart,20,chart20_80_3_0.patch,4,7,0
Chart,20,chart20_80_3_0.patch,5,7,0
Chart,20,chart20_80_3_0.patch,6,8,0
Chart,20,chart20_80_3_0.patch,7,7,0
Chart,20,chart20_80_3_0.patch,8,7,0
Chart,20,chart20_80_3_0.patch,9,7,0
Chart,20,chart20_80_3_0.patch,10,6,0
Chart,20,chart20_80_4_0.patch,1,6,0
Chart,20,chart20_80_4_0.patch,2,6,0
Chart,20,chart20_80_4_0.patch,3,7,0
Chart,20,chart20_80_4_0.patch,4,7,0
Chart,20,chart20_80_4_0.patch,5,7,0
Chart,20,chart20_80_4_0.patch,6,8,0
Chart,20,chart20_80_4_0.patch,7,7,0
Chart,20,chart20_80_4_0.patch,8,7,0
Chart,20,chart20_80_4_0.patch,9,7,0
Chart,20,chart20_80_4_0.patch,10,6,0
Chart,20,chart20_80_5_0.patch,1,6,0
Chart,20,chart20_80_5_0.patch,2,6,0
Chart,20,chart20_80_5_0.patch,3,7,0
Chart,20,chart20_80_5_0.patch,4,7,0
Chart,20,chart20_80_5_0.patch,5,7,0
Chart,20,chart20_80_5_0.patch,6,8,0
Chart,20,chart20_80_5_0.patch,7,7,0
Chart,20,chart20_80_5_0.patch,8,7,0
Chart,20,chart20_80_5_0.patch,9,7,0
Chart,20,chart20_80_5_0.patch,10,6,0
Chart,21,chart21_100_2_0.patch,1,35,0
Chart,21,chart21_100_2_0.patch,2,34,0
Chart,21,chart21_100_2_0.patch,3,37,0
Chart,21,chart21_100_2_0.patch,4,35,0
Chart,21,chart21_100_2_0.patch,5,32,2
Chart,21,chart21_100_2_0.patch,6,34,1
Chart,21,chart21_100_2_0.patch,7,36,0
Chart,21,chart21_100_2_0.patch,8,36,0
Chart,21,chart21_100_2_0.patch,9,37,0
Chart,21,chart21_100_2_0.patch,10,37,1
Chart,21,chart21_100_2_1.patch,1,35,0
Chart,21,chart21_100_2_1.patch,2,34,0
Chart,21,chart21_100_2_1.patch,3,37,0
Chart,21,chart21_100_2_1.patch,4,35,0
Chart,21,chart21_100_2_1.patch,5,32,2
Chart,21,chart21_100_2_1.patch,6,34,1
Chart,21,chart21_100_2_1.patch,7,36,0
Chart,21,chart21_100_2_1.patch,8,36,0
Chart,21,chart21_100_2_1.patch,9,37,0
Chart,21,chart21_100_2_1.patch,10,37,1
Chart,21,chart21_100_3_0.patch,1,35,0
Chart,21,chart21_100_3_0.patch,2,34,0
Chart,21,chart21_100_3_0.patch,3,37,0
Chart,21,chart21_100_3_0.patch,4,35,0
Chart,21,chart21_100_3_0.patch,5,32,2
Chart,21,chart21_100_3_0.patch,6,34,1
Chart,21,chart21_100_3_0.patch,7,36,0
Chart,21,chart21_100_3_0.patch,8,36,0
Chart,21,chart21_100_3_0.patch,9,37,0
Chart,21,chart21_100_3_0.patch,10,37,1
Chart,21,chart21_100_4_2.patch,1,35,0
Chart,21,chart21_100_4_2.patch,2,34,0
Chart,21,chart21_100_4_2.patch,3,37,0
Chart,21,chart21_100_4_2.patch,4,35,0
Chart,21,chart21_100_4_2.patch,5,32,2
Chart,21,chart21_100_4_2.patch,6,34,1
Chart,21,chart21_100_4_2.patch,7,36,0
Chart,21,chart21_100_4_2.patch,8,36,0
Chart,21,chart21_100_4_2.patch,9,37,0
Chart,21,chart21_100_4_2.patch,10,37,1
Chart,21,chart21_100_4_3.patch,1,35,0
Chart,21,chart21_100_4_3.patch,2,34,1
Chart,21,chart21_100_4_3.patch,3,37,1
Chart,21,chart21_100_4_3.patch,4,35,1
Chart,21,chart21_100_4_3.patch,5,32,0
Chart,21,chart21_100_4_3.patch,6,34,0
Chart,21,chart21_100_4_3.patch,7,36,0
Chart,21,chart21_100_4_3.patch,8,36,1
Chart,21,chart21_100_4_3.patch,9,37,0
Chart,21,chart21_100_4_3.patch,10,37,0
Chart,21,chart21_100_4_4.patch,1,35,0
Chart,21,chart21_100_4_4.patch,2,34,0
Chart,21,chart21_100_4_4.patch,3,37,0
Chart,21,chart21_100_4_4.patch,4,35,0
Chart,21,chart21_100_4_4.patch,5,32,2
Chart,21,chart21_100_4_4.patch,6,34,1
Chart,21,chart21_100_4_4.patch,7,36,0
Chart,21,chart21_100_4_4.patch,8,36,0
Chart,21,chart21_100_4_4.patch,9,37,0
Chart,21,chart21_100_4_4.patch,10,37,1
Chart,21,chart21_100_4_5.patch,1,35,0
Chart,21,chart21_100_4_5.patch,2,34,0
Chart,21,chart21_100_4_5.patch,3,37,0
Chart,21,chart21_100_4_5.patch,4,35,0
Chart,21,chart21_100_4_5.patch,5,32,2
Chart,21,chart21_100_4_5.patch,6,34,1
Chart,21,chart21_100_4_5.patch,7,36,0
Chart,21,chart21_100_4_5.patch,8,36,0
Chart,21,chart21_100_4_5.patch,9,37,0
Chart,21,chart21_100_4_5.patch,10,37,1
Chart,3,chart3_100_1_0.patch,1,54,0
Chart,3,chart3_100_1_0.patch,2,55,0
Chart,3,chart3_100_1_0.patch,3,53,0
Chart,3,chart3_100_1_0.patch,4,54,0
Chart,3,chart3_100_1_0.patch,5,54,0
Chart,3,chart3_100_1_0.patch,6,54,0
Chart,3,chart3_100_1_0.patch,7,55,0
Chart,3,chart3_100_1_0.patch,8,54,0
Chart,3,chart3_100_1_0.patch,9,52,0
Chart,3,chart3_100_1_0.patch,10,52,0
Chart,3,chart3_100_3_0.patch,1,54,0
Chart,3,chart3_100_3_0.patch,2,55,0
Chart,3,chart3_100_3_0.patch,3,53,0
Chart,3,chart3_100_3_0.patch,4,54,0
Chart,3,chart3_100_3_0.patch,5,54,0
Chart,3,chart3_100_3_0.patch,6,54,0
Chart,3,chart3_100_3_0.patch,7,55,0
Chart,3,chart3_100_3_0.patch,8,54,0
Chart,3,chart3_100_3_0.patch,9,52,0
Chart,3,chart3_100_3_0.patch,10,52,0
Chart,3,chart3_100_5_0.patch,1,54,0
Chart,3,chart3_100_5_0.patch,2,55,0
Chart,3,chart3_100_5_0.patch,3,53,0
Chart,3,chart3_100_5_0.patch,4,54,0
Chart,3,chart3_100_5_0.patch,5,54,0
Chart,3,chart3_100_5_0.patch,6,54,0
Chart,3,chart3_100_5_0.patch,7,55,0
Chart,3,chart3_100_5_0.patch,8,54,0
Chart,3,chart3_100_5_0.patch,9,52,0
Chart,3,chart3_100_5_0.patch,10,52,0
Chart,3,chart3_20_1_0.patch,1,54,0
Chart,3,chart3_20_1_0.patch,2,55,0
Chart,3,chart3_20_1_0.patch,3,53,0
Chart,3,chart3_20_1_0.patch,4,54,0
Chart,3,chart3_20_1_0.patch,5,54,0
Chart,3,chart3_20_1_0.patch,6,54,0
Chart,3,chart3_20_1_0.patch,7,55,0
Chart,3,chart3_20_1_0.patch,8,54,0
Chart,3,chart3_20_1_0.patch,9,52,0
Chart,3,chart3_20_1_0.patch,10,52,0
Chart,3,chart3_20_2_0.patch,1,54,0
Chart,3,chart3_20_2_0.patch,2,55,0
Chart,3,chart3_20_2_0.patch,3,53,0
Chart,3,chart3_20_2_0.patch,4,54,0
Chart,3,chart3_20_2_0.patch,5,54,0
Chart,3,chart3_20_2_0.patch,6,54,0
Chart,3,chart3_20_2_0.patch,7,55,0
Chart,3,chart3_20_2_0.patch,8,54,0
Chart,3,chart3_20_2_0.patch,9,52,0
Chart,3,chart3_20_2_0.patch,10,52,0
Chart,3,chart3_20_3_0.patch,1,54,0
Chart,3,chart3_20_3_0.patch,2,55,0
Chart,3,chart3_20_3_0.patch,3,53,0
Chart,3,chart3_20_3_0.patch,4,54,0
Chart,3,chart3_20_3_0.patch,5,54,0
Chart,3,chart3_20_3_0.patch,6,54,0
Chart,3,chart3_20_3_0.patch,7,55,0
Chart,3,chart3_20_3_0.patch,8,54,0
Chart,3,chart3_20_3_0.patch,9,52,0
Chart,3,chart3_20_3_0.patch,10,52,0
Chart,3,chart3_20_4_0.patch,1,54,0
Chart,3,chart3_20_4_0.patch,2,55,0
Chart,3,chart3_20_4_0.patch,3,53,0
Chart,3,chart3_20_4_0.patch,4,54,0
Chart,3,chart3_20_4_0.patch,5,54,0
Chart,3,chart3_20_4_0.patch,6,54,0
Chart,3,chart3_20_4_0.patch,7,55,0
Chart,3,chart3_20_4_0.patch,8,54,0
Chart,3,chart3_20_4_0.patch,9,52,0
Chart,3,chart3_20_4_0.patch,10,52,0
Chart,3,chart3_20_5_0.patch,1,54,0
Chart,3,chart3_20_5_0.patch,2,55,0
Chart,3,chart3_20_5_0.patch,3,53,0
Chart,3,chart3_20_5_0.patch,4,54,0
Chart,3,chart3_20_5_0.patch,5,54,0
Chart,3,chart3_20_5_0.patch,6,54,0
Chart,3,chart3_20_5_0.patch,7,55,0
Chart,3,chart3_20_5_0.patch,8,54,0
Chart,3,chart3_20_5_0.patch,9,52,0
Chart,3,chart3_20_5_0.patch,10,52,0
Chart,3,chart3_40_1_0.patch,1,54,0
Chart,3,chart3_40_1_0.patch,2,55,0
Chart,3,chart3_40_1_0.patch,3,53,0
Chart,3,chart3_40_1_0.patch,4,54,0
Chart,3,chart3_40_1_0.patch,5,54,0
Chart,3,chart3_40_1_0.patch,6,54,0
Chart,3,chart3_40_1_0.patch,7,55,0
Chart,3,chart3_40_1_0.patch,8,54,0
Chart,3,chart3_40_1_0.patch,9,52,0
Chart,3,chart3_40_1_0.patch,10,52,0
Chart,3,chart3_40_2_0.patch,1,54,0
Chart,3,chart3_40_2_0.patch,2,55,0
Chart,3,chart3_40_2_0.patch,3,53,0
Chart,3,chart3_40_2_0.patch,4,54,0
Chart,3,chart3_40_2_0.patch,5,54,0
Chart,3,chart3_40_2_0.patch,6,54,0
Chart,3,chart3_40_2_0.patch,7,55,0
Chart,3,chart3_40_2_0.patch,8,54,0
Chart,3,chart3_40_2_0.patch,9,52,0
Chart,3,chart3_40_2_0.patch,10,52,0
Chart,3,chart3_40_3_0.patch,1,54,0
Chart,3,chart3_40_3_0.patch,2,55,0
Chart,3,chart3_40_3_0.patch,3,53,0
Chart,3,chart3_40_3_0.patch,4,54,0
Chart,3,chart3_40_3_0.patch,5,54,0
Chart,3,chart3_40_3_0.patch,6,54,0
Chart,3,chart3_40_3_0.patch,7,55,0
Chart,3,chart3_40_3_0.patch,8,54,0
Chart,3,chart3_40_3_0.patch,9,52,0
Chart,3,chart3_40_3_0.patch,10,52,0
Chart,3,chart3_40_4_0.patch,1,54,0
Chart,3,chart3_40_4_0.patch,2,55,0
Chart,3,chart3_40_4_0.patch,3,53,0
Chart,3,chart3_40_4_0.patch,4,54,0
Chart,3,chart3_40_4_0.patch,5,54,0
Chart,3,chart3_40_4_0.patch,6,54,0
Chart,3,chart3_40_4_0.patch,7,55,0
Chart,3,chart3_40_4_0.patch,8,54,0
Chart,3,chart3_40_4_0.patch,9,52,0
Chart,3,chart3_40_4_0.patch,10,52,0
Chart,3,chart3_40_5_0.patch,1,54,0
Chart,3,chart3_40_5_0.patch,2,55,0
Chart,3,chart3_40_5_0.patch,3,53,0
Chart,3,chart3_40_5_0.patch,4,54,0
Chart,3,chart3_40_5_0.patch,5,54,0
Chart,3,chart3_40_5_0.patch,6,54,0
Chart,3,chart3_40_5_0.patch,7,55,0
Chart,3,chart3_40_5_0.patch,8,54,0
Chart,3,chart3_40_5_0.patch,9,52,0
Chart,3,chart3_40_5_0.patch,10,52,0
Chart,3,chart3_60_1_0.patch,1,54,0
Chart,3,chart3_60_1_0.patch,2,55,0
Chart,3,chart3_60_1_0.patch,3,53,0
Chart,3,chart3_60_1_0.patch,4,54,0
Chart,3,chart3_60_1_0.patch,5,54,0
Chart,3,chart3_60_1_0.patch,6,54,0
Chart,3,chart3_60_1_0.patch,7,55,0
Chart,3,chart3_60_1_0.patch,8,54,0
Chart,3,chart3_60_1_0.patch,9,52,0
Chart,3,chart3_60_1_0.patch,10,52,0
Chart,3,chart3_60_2_0.patch,1,54,0
Chart,3,chart3_60_2_0.patch,2,55,0
Chart,3,chart3_60_2_0.patch,3,53,0
Chart,3,chart3_60_2_0.patch,4,54,0
Chart,3,chart3_60_2_0.patch,5,54,0
Chart,3,chart3_60_2_0.patch,6,54,0
Chart,3,chart3_60_2_0.patch,7,55,0
Chart,3,chart3_60_2_0.patch,8,54,0
Chart,3,chart3_60_2_0.patch,9,52,0
Chart,3,chart3_60_2_0.patch,10,52,0
Chart,3,chart3_60_3_0.patch,1,54,0
Chart,3,chart3_60_3_0.patch,2,55,0
Chart,3,chart3_60_3_0.patch,3,53,0
Chart,3,chart3_60_3_0.patch,4,54,0
Chart,3,chart3_60_3_0.patch,5,54,0
Chart,3,chart3_60_3_0.patch,6,54,0
Chart,3,chart3_60_3_0.patch,7,55,0
Chart,3,chart3_60_3_0.patch,8,54,0
Chart,3,chart3_60_3_0.patch,9,52,0
Chart,3,chart3_60_3_0.patch,10,52,0
Chart,3,chart3_60_4_0.patch,1,54,0
Chart,3,chart3_60_4_0.patch,2,55,0
Chart,3,chart3_60_4_0.patch,3,53,0
Chart,3,chart3_60_4_0.patch,4,54,0
Chart,3,chart3_60_4_0.patch,5,54,0
Chart,3,chart3_60_4_0.patch,6,54,0
Chart,3,chart3_60_4_0.patch,7,55,0
Chart,3,chart3_60_4_0.patch,8,54,0
Chart,3,chart3_60_4_0.patch,9,52,0
Chart,3,chart3_60_4_0.patch,10,52,0
Chart,3,chart3_60_5_0.patch,1,54,0
Chart,3,chart3_60_5_0.patch,2,55,0
Chart,3,chart3_60_5_0.patch,3,53,0
Chart,3,chart3_60_5_0.patch,4,54,0
Chart,3,chart3_60_5_0.patch,5,54,0
Chart,3,chart3_60_5_0.patch,6,54,0
Chart,3,chart3_60_5_0.patch,7,55,0
Chart,3,chart3_60_5_0.patch,8,54,0
Chart,3,chart3_60_5_0.patch,9,52,0
Chart,3,chart3_60_5_0.patch,10,52,0
Chart,3,chart3_80_1_0.patch,1,54,0
Chart,3,chart3_80_1_0.patch,2,55,0
Chart,3,chart3_80_1_0.patch,3,53,0
Chart,3,chart3_80_1_0.patch,4,54,0
Chart,3,chart3_80_1_0.patch,5,54,0
Chart,3,chart3_80_1_0.patch,6,54,0
Chart,3,chart3_80_1_0.patch,7,55,0
Chart,3,chart3_80_1_0.patch,8,54,0
Chart,3,chart3_80_1_0.patch,9,52,0
Chart,3,chart3_80_1_0.patch,10,52,0
Chart,3,chart3_80_2_0.patch,1,54,0
Chart,3,chart3_80_2_0.patch,2,55,0
Chart,3,chart3_80_2_0.patch,3,53,0
Chart,3,chart3_80_2_0.patch,4,54,0
Chart,3,chart3_80_2_0.patch,5,54,0
Chart,3,chart3_80_2_0.patch,6,54,0
Chart,3,chart3_80_2_0.patch,7,55,0
Chart,3,chart3_80_2_0.patch,8,54,0
Chart,3,chart3_80_2_0.patch,9,52,0
Chart,3,chart3_80_2_0.patch,10,52,0
Chart,3,chart3_80_3_0.patch,1,54,0
Chart,3,chart3_80_3_0.patch,2,55,0
Chart,3,chart3_80_3_0.patch,3,53,0
Chart,3,chart3_80_3_0.patch,4,54,0
Chart,3,chart3_80_3_0.patch,5,54,0
Chart,3,chart3_80_3_0.patch,6,54,0
Chart,3,chart3_80_3_0.patch,7,55,0
Chart,3,chart3_80_3_0.patch,8,54,0
Chart,3,chart3_80_3_0.patch,9,52,0
Chart,3,chart3_80_3_0.patch,10,52,0
Chart,3,chart3_80_4_0.patch,1,54,0
Chart,3,chart3_80_4_0.patch,2,55,0
Chart,3,chart3_80_4_0.patch,3,53,0
Chart,3,chart3_80_4_0.patch,4,54,0
Chart,3,chart3_80_4_0.patch,5,54,0
Chart,3,chart3_80_4_0.patch,6,54,0
Chart,3,chart3_80_4_0.patch,7,55,0
Chart,3,chart3_80_4_0.patch,8,54,0
Chart,3,chart3_80_4_0.patch,9,52,0
Chart,3,chart3_80_4_0.patch,10,52,0
Chart,3,chart3_80_5_0.patch,1,54,0
Chart,3,chart3_80_5_0.patch,2,55,0
Chart,3,chart3_80_5_0.patch,3,53,0
Chart,3,chart3_80_5_0.patch,4,54,0
Chart,3,chart3_80_5_0.patch,5,54,0
Chart,3,chart3_80_5_0.patch,6,54,0
Chart,3,chart3_80_5_0.patch,7,55,0
Chart,3,chart3_80_5_0.patch,8,54,0
Chart,3,chart3_80_5_0.patch,9,52,0
Chart,3,chart3_80_5_0.patch,10,52,0
Chart,7,chart7_100_1_0.patch,1,26,0
Chart,7,chart7_100_1_0.patch,2,25,0
Chart,7,chart7_100_1_0.patch,3,21,0
Chart,7,chart7_100_1_0.patch,4,21,0
Chart,7,chart7_100_1_0.patch,5,27,0
Chart,7,chart7_100_1_0.patch,6,24,0
Chart,7,chart7_100_1_0.patch,7,22,0
Chart,7,chart7_100_1_0.patch,8,24,0
Chart,7,chart7_100_1_0.patch,9,24,0
Chart,7,chart7_100_1_0.patch,10,25,0
Chart,7,chart7_100_2_0.patch,1,26,0
Chart,7,chart7_100_2_0.patch,2,25,0
Chart,7,chart7_100_2_0.patch,3,21,0
Chart,7,chart7_100_2_0.patch,4,21,0
Chart,7,chart7_100_2_0.patch,5,27,0
Chart,7,chart7_100_2_0.patch,6,24,0
Chart,7,chart7_100_2_0.patch,7,22,0
Chart,7,chart7_100_2_0.patch,8,24,0
Chart,7,chart7_100_2_0.patch,9,24,0
Chart,7,chart7_100_2_0.patch,10,25,0
Chart,7,chart7_100_3_0.patch,1,26,0
Chart,7,chart7_100_3_0.patch,2,25,0
Chart,7,chart7_100_3_0.patch,3,21,0
Chart,7,chart7_100_3_0.patch,4,21,0
Chart,7,chart7_100_3_0.patch,5,27,0
Chart,7,chart7_100_3_0.patch,6,24,0
Chart,7,chart7_100_3_0.patch,7,22,0
Chart,7,chart7_100_3_0.patch,8,24,0
Chart,7,chart7_100_3_0.patch,9,24,0
Chart,7,chart7_100_3_0.patch,10,25,0
Chart,7,chart7_100_5_0.patch,1,26,0
Chart,7,chart7_100_5_0.patch,2,25,0
Chart,7,chart7_100_5_0.patch,3,21,0
Chart,7,chart7_100_5_0.patch,4,21,0
Chart,7,chart7_100_5_0.patch,5,27,0
Chart,7,chart7_100_5_0.patch,6,24,0
Chart,7,chart7_100_5_0.patch,7,22,0
Chart,7,chart7_100_5_0.patch,8,24,0
Chart,7,chart7_100_5_0.patch,9,24,0
Chart,7,chart7_100_5_0.patch,10,25,0
Chart,7,chart7_20_1_0.patch,1,26,0
Chart,7,chart7_20_1_0.patch,2,25,0
Chart,7,chart7_20_1_0.patch,3,21,0
Chart,7,chart7_20_1_0.patch,4,21,0
Chart,7,chart7_20_1_0.patch,5,27,0
Chart,7,chart7_20_1_0.patch,6,24,0
Chart,7,chart7_20_1_0.patch,7,22,0
Chart,7,chart7_20_1_0.patch,8,24,0
Chart,7,chart7_20_1_0.patch,9,24,0
Chart,7,chart7_20_1_0.patch,10,25,0
Chart,7,chart7_20_2_0.patch,1,26,0
Chart,7,chart7_20_2_0.patch,2,25,0
Chart,7,chart7_20_2_0.patch,3,21,0
Chart,7,chart7_20_2_0.patch,4,21,0
Chart,7,chart7_20_2_0.patch,5,27,0
Chart,7,chart7_20_2_0.patch,6,24,0
Chart,7,chart7_20_2_0.patch,7,22,0
Chart,7,chart7_20_2_0.patch,8,24,0
Chart,7,chart7_20_2_0.patch,9,24,0
Chart,7,chart7_20_2_0.patch,10,25,0
