Project,Bug,Patch,TSSeed,NumberOfTests,NumberOfFailingTests
Math,80,math80_40_4_seed6_StmtDelete_576.patch,5,26,0
Math,80,math80_40_4_seed6_StmtDelete_576.patch,6,18,0
Math,80,math80_40_4_seed6_StmtDelete_576.patch,7,29,1
Math,80,math80_40_4_seed6_StmtDelete_576.patch,8,23,0
Math,80,math80_40_4_seed6_StmtDelete_576.patch,9,17,0
Math,80,math80_40_4_seed6_StmtDelete_576.patch,10,28,1
Math,80,math80_40_4_seed9_StmtReplace_536_198.patch,1,28,2
Math,80,math80_40_4_seed9_StmtReplace_536_198.patch,2,20,0
Math,80,math80_40_4_seed9_StmtReplace_536_198.patch,3,24,0
Math,80,math80_40_4_seed9_StmtReplace_536_198.patch,4,27,0
Math,80,math80_40_4_seed9_StmtReplace_536_198.patch,5,26,0
Math,80,math80_40_4_seed9_StmtReplace_536_198.patch,6,18,0
Math,80,math80_40_4_seed9_StmtReplace_536_198.patch,7,29,1
Math,80,math80_40_4_seed9_StmtReplace_536_198.patch,8,23,0
Math,80,math80_40_4_seed9_StmtReplace_536_198.patch,9,17,0
Math,80,math80_40_4_seed9_StmtReplace_536_198.patch,10,28,2
Math,80,math80_40_5_seed11_StmtReplace_538_34.patch,1,28,2
Math,80,math80_40_5_seed11_StmtReplace_538_34.patch,2,20,0
Math,80,math80_40_5_seed11_StmtReplace_538_34.patch,3,24,0
Math,80,math80_40_5_seed11_StmtReplace_538_34.patch,4,27,0
Math,80,math80_40_5_seed11_StmtReplace_538_34.patch,5,26,0
Math,80,math80_40_5_seed11_StmtReplace_538_34.patch,6,18,0
Math,80,math80_40_5_seed11_StmtReplace_538_34.patch,7,29,1
Math,80,math80_40_5_seed11_StmtReplace_538_34.patch,8,23,0
Math,80,math80_40_5_seed11_StmtReplace_538_34.patch,9,17,0
Math,80,math80_40_5_seed11_StmtReplace_538_34.patch,10,28,2
Math,80,math80_40_5_seed12_StmtAppend_596_906.patch,1,28,5
Math,80,math80_40_5_seed12_StmtAppend_596_906.patch,2,20,0
Math,80,math80_40_5_seed12_StmtAppend_596_906.patch,3,24,2
Math,80,math80_40_5_seed12_StmtAppend_596_906.patch,4,27,2
Math,80,math80_40_5_seed12_StmtAppend_596_906.patch,5,26,0
Math,80,math80_40_5_seed12_StmtAppend_596_906.patch,6,18,0
Math,80,math80_40_5_seed12_StmtAppend_596_906.patch,7,29,1
Math,80,math80_40_5_seed12_StmtAppend_596_906.patch,8,23,2
Math,80,math80_40_5_seed12_StmtAppend_596_906.patch,9,17,0
Math,80,math80_40_5_seed12_StmtAppend_596_906.patch,10,28,2
Math,80,math80_40_5_seed13_StmtReplace_535_504.patch,1,28,2
Math,80,math80_40_5_seed13_StmtReplace_535_504.patch,2,20,0
Math,80,math80_40_5_seed13_StmtReplace_535_504.patch,3,24,0
Math,80,math80_40_5_seed13_StmtReplace_535_504.patch,4,27,0
Math,80,math80_40_5_seed13_StmtReplace_535_504.patch,5,26,0
Math,80,math80_40_5_seed13_StmtReplace_535_504.patch,6,18,0
Math,80,math80_40_5_seed13_StmtReplace_535_504.patch,7,29,1
Math,80,math80_40_5_seed13_StmtReplace_535_504.patch,8,23,0
Math,80,math80_40_5_seed13_StmtReplace_535_504.patch,9,17,0
Math,80,math80_40_5_seed13_StmtReplace_535_504.patch,10,28,2
Math,80,math80_40_5_seed14_StmtDelete_584.patch,1,28,4
Math,80,math80_40_5_seed14_StmtDelete_584.patch,2,20,0
Math,80,math80_40_5_seed14_StmtDelete_584.patch,3,24,1
Math,80,math80_40_5_seed14_StmtDelete_584.patch,4,27,1
Math,80,math80_40_5_seed14_StmtDelete_584.patch,5,26,0
Math,80,math80_40_5_seed14_StmtDelete_584.patch,6,18,0
Math,80,math80_40_5_seed14_StmtDelete_584.patch,7,29,1
Math,80,math80_40_5_seed14_StmtDelete_584.patch,8,23,0
Math,80,math80_40_5_seed14_StmtDelete_584.patch,9,17,0
Math,80,math80_40_5_seed14_StmtDelete_584.patch,10,28,1
Math,80,math80_40_5_seed15_StmtReplace_535_857.patch,1,28,2
Math,80,math80_40_5_seed15_StmtReplace_535_857.patch,2,20,0
Math,80,math80_40_5_seed15_StmtReplace_535_857.patch,3,24,0
Math,80,math80_40_5_seed15_StmtReplace_535_857.patch,4,27,0
Math,80,math80_40_5_seed15_StmtReplace_535_857.patch,5,26,0
Math,80,math80_40_5_seed15_StmtReplace_535_857.patch,6,18,0
Math,80,math80_40_5_seed15_StmtReplace_535_857.patch,7,29,1
Math,80,math80_40_5_seed15_StmtReplace_535_857.patch,8,23,0
Math,80,math80_40_5_seed15_StmtReplace_535_857.patch,9,17,0
Math,80,math80_40_5_seed15_StmtReplace_535_857.patch,10,28,2
Math,80,math80_40_5_seed16_StmtAppend_17_448.patch,1,28,2
Math,80,math80_40_5_seed16_StmtAppend_17_448.patch,2,20,0
Math,80,math80_40_5_seed16_StmtAppend_17_448.patch,3,24,0
Math,80,math80_40_5_seed16_StmtAppend_17_448.patch,4,27,0
Math,80,math80_40_5_seed16_StmtAppend_17_448.patch,5,26,0
Math,80,math80_40_5_seed16_StmtAppend_17_448.patch,6,18,0
Math,80,math80_40_5_seed16_StmtAppend_17_448.patch,7,29,1
Math,80,math80_40_5_seed16_StmtAppend_17_448.patch,8,23,0
Math,80,math80_40_5_seed16_StmtAppend_17_448.patch,9,17,0
Math,80,math80_40_5_seed16_StmtAppend_17_448.patch,10,28,1
Math,80,math80_40_5_seed17_StmtReplace_538_517.patch,1,28,2
Math,80,math80_40_5_seed17_StmtReplace_538_517.patch,2,20,0
Math,80,math80_40_5_seed17_StmtReplace_538_517.patch,3,24,0
Math,80,math80_40_5_seed17_StmtReplace_538_517.patch,4,27,0
Math,80,math80_40_5_seed17_StmtReplace_538_517.patch,5,26,0
Math,80,math80_40_5_seed17_StmtReplace_538_517.patch,6,18,0
Math,80,math80_40_5_seed17_StmtReplace_538_517.patch,7,29,1
Math,80,math80_40_5_seed17_StmtReplace_538_517.patch,8,23,0
Math,80,math80_40_5_seed17_StmtReplace_538_517.patch,9,17,0
Math,80,math80_40_5_seed17_StmtReplace_538_517.patch,10,28,2
Math,80,math80_40_5_seed1_StmtReplace_540_516.patch,1,28,2
Math,80,math80_40_5_seed1_StmtReplace_540_516.patch,2,20,0
Math,80,math80_40_5_seed1_StmtReplace_540_516.patch,3,24,0
Math,80,math80_40_5_seed1_StmtReplace_540_516.patch,4,27,0
Math,80,math80_40_5_seed1_StmtReplace_540_516.patch,5,26,0
Math,80,math80_40_5_seed1_StmtReplace_540_516.patch,6,18,0
Math,80,math80_40_5_seed1_StmtReplace_540_516.patch,7,29,1
Math,80,math80_40_5_seed1_StmtReplace_540_516.patch,8,23,0
Math,80,math80_40_5_seed1_StmtReplace_540_516.patch,9,17,0
Math,80,math80_40_5_seed1_StmtReplace_540_516.patch,10,28,2
Math,80,math80_40_5_seed2_StmtDelete_581.patch,1,28,4
Math,80,math80_40_5_seed2_StmtDelete_581.patch,2,20,1
Math,80,math80_40_5_seed2_StmtDelete_581.patch,3,24,2
Math,80,math80_40_5_seed2_StmtDelete_581.patch,4,27,1
Math,80,math80_40_5_seed2_StmtDelete_581.patch,5,26,1
Math,80,math80_40_5_seed2_StmtDelete_581.patch,6,18,0
Math,80,math80_40_5_seed2_StmtDelete_581.patch,7,29,2
Math,80,math80_40_5_seed2_StmtDelete_581.patch,8,23,0
Math,80,math80_40_5_seed2_StmtDelete_581.patch,9,17,0
Math,80,math80_40_5_seed2_StmtDelete_581.patch,10,28,1
Math,80,math80_40_5_seed3_StmtDelete_540.patch,1,28,2
Math,80,math80_40_5_seed3_StmtDelete_540.patch,2,20,0
Math,80,math80_40_5_seed3_StmtDelete_540.patch,3,24,0
Math,80,math80_40_5_seed3_StmtDelete_540.patch,4,27,0
Math,80,math80_40_5_seed3_StmtDelete_540.patch,5,26,0
Math,80,math80_40_5_seed3_StmtDelete_540.patch,6,18,0
Math,80,math80_40_5_seed3_StmtDelete_540.patch,7,29,1
Math,80,math80_40_5_seed3_StmtDelete_540.patch,8,23,0
Math,80,math80_40_5_seed3_StmtDelete_540.patch,9,17,0
Math,80,math80_40_5_seed3_StmtDelete_540.patch,10,28,2
Math,80,math80_40_5_seed4_StmtReplace_536_860.patch,1,28,2
Math,80,math80_40_5_seed4_StmtReplace_536_860.patch,2,20,0
Math,80,math80_40_5_seed4_StmtReplace_536_860.patch,3,24,0
Math,80,math80_40_5_seed4_StmtReplace_536_860.patch,4,27,0
Math,80,math80_40_5_seed4_StmtReplace_536_860.patch,5,26,0
Math,80,math80_40_5_seed4_StmtReplace_536_860.patch,6,18,0
Math,80,math80_40_5_seed4_StmtReplace_536_860.patch,7,29,1
Math,80,math80_40_5_seed4_StmtReplace_536_860.patch,8,23,0
Math,80,math80_40_5_seed4_StmtReplace_536_860.patch,9,17,0
Math,80,math80_40_5_seed4_StmtReplace_536_860.patch,10,28,2
Math,80,math80_40_5_seed5_StmtAppend_249_448.patch,1,28,2
Math,80,math80_40_5_seed5_StmtAppend_249_448.patch,2,20,0
Math,80,math80_40_5_seed5_StmtAppend_249_448.patch,3,24,0
Math,80,math80_40_5_seed5_StmtAppend_249_448.patch,4,27,0
Math,80,math80_40_5_seed5_StmtAppend_249_448.patch,5,26,0
Math,80,math80_40_5_seed5_StmtAppend_249_448.patch,6,18,0
Math,80,math80_40_5_seed5_StmtAppend_249_448.patch,7,29,1
Math,80,math80_40_5_seed5_StmtAppend_249_448.patch,8,23,0
Math,80,math80_40_5_seed5_StmtAppend_249_448.patch,9,17,0
Math,80,math80_40_5_seed5_StmtAppend_249_448.patch,10,28,1
Math,80,math80_40_5_seed7_StmtReplace_540_364.patch,1,28,2
Math,80,math80_40_5_seed7_StmtReplace_540_364.patch,2,20,0
Math,80,math80_40_5_seed7_StmtReplace_540_364.patch,3,24,0
Math,80,math80_40_5_seed7_StmtReplace_540_364.patch,4,27,0
Math,80,math80_40_5_seed7_StmtReplace_540_364.patch,5,26,0
Math,80,math80_40_5_seed7_StmtReplace_540_364.patch,6,18,0
Math,80,math80_40_5_seed7_StmtReplace_540_364.patch,7,29,1
Math,80,math80_40_5_seed7_StmtReplace_540_364.patch,8,23,0
Math,80,math80_40_5_seed7_StmtReplace_540_364.patch,9,17,0
Math,80,math80_40_5_seed7_StmtReplace_540_364.patch,10,28,2
Math,80,math80_40_5_seed8_StmtDelete_535.patch,1,28,2
Math,80,math80_40_5_seed8_StmtDelete_535.patch,2,20,0
Math,80,math80_40_5_seed8_StmtDelete_535.patch,3,24,0
Math,80,math80_40_5_seed8_StmtDelete_535.patch,4,27,0
Math,80,math80_40_5_seed8_StmtDelete_535.patch,5,26,0
Math,80,math80_40_5_seed8_StmtDelete_535.patch,6,18,0
Math,80,math80_40_5_seed8_StmtDelete_535.patch,7,29,1
Math,80,math80_40_5_seed8_StmtDelete_535.patch,8,23,0
Math,80,math80_40_5_seed8_StmtDelete_535.patch,9,17,0
Math,80,math80_40_5_seed8_StmtDelete_535.patch,10,28,2
Math,80,math80_40_5_seed9_StmtDelete_577.patch,1,28,4
Math,80,math80_40_5_seed9_StmtDelete_577.patch,2,20,0
Math,80,math80_40_5_seed9_StmtDelete_577.patch,3,24,1
Math,80,math80_40_5_seed9_StmtDelete_577.patch,4,27,1
Math,80,math80_40_5_seed9_StmtDelete_577.patch,5,26,0
Math,80,math80_40_5_seed9_StmtDelete_577.patch,6,18,0
Math,80,math80_40_5_seed9_StmtDelete_577.patch,7,29,1
Math,80,math80_40_5_seed9_StmtDelete_577.patch,8,23,0
Math,80,math80_40_5_seed9_StmtDelete_577.patch,9,17,0
Math,80,math80_40_5_seed9_StmtDelete_577.patch,10,28,1
Math,80,math80_60_1_seed11_StmtDelete_538.patch,1,28,2
Math,80,math80_60_1_seed11_StmtDelete_538.patch,2,20,0
Math,80,math80_60_1_seed11_StmtDelete_538.patch,3,24,0
Math,80,math80_60_1_seed11_StmtDelete_538.patch,4,27,0
Math,80,math80_60_1_seed11_StmtDelete_538.patch,5,26,0
Math,80,math80_60_1_seed11_StmtDelete_538.patch,6,18,0
Math,80,math80_60_1_seed11_StmtDelete_538.patch,7,29,1
Math,80,math80_60_1_seed11_StmtDelete_538.patch,8,23,0
Math,80,math80_60_1_seed11_StmtDelete_538.patch,9,17,0
Math,80,math80_60_1_seed11_StmtDelete_538.patch,10,28,2
Math,80,math80_60_1_seed15_StmtReplace_540_224.patch,1,28,2
Math,80,math80_60_1_seed15_StmtReplace_540_224.patch,2,20,0
Math,80,math80_60_1_seed15_StmtReplace_540_224.patch,3,24,0
Math,80,math80_60_1_seed15_StmtReplace_540_224.patch,4,27,0
Math,80,math80_60_1_seed15_StmtReplace_540_224.patch,5,26,0
Math,80,math80_60_1_seed15_StmtReplace_540_224.patch,6,18,0
Math,80,math80_60_1_seed15_StmtReplace_540_224.patch,7,29,1
Math,80,math80_60_1_seed15_StmtReplace_540_224.patch,8,23,0
Math,80,math80_60_1_seed15_StmtReplace_540_224.patch,9,17,0
Math,80,math80_60_1_seed15_StmtReplace_540_224.patch,10,28,2
Math,80,math80_60_1_seed1_StmtDelete_537.patch,1,28,2
Math,80,math80_60_1_seed1_StmtDelete_537.patch,2,20,0
Math,80,math80_60_1_seed1_StmtDelete_537.patch,3,24,0
Math,80,math80_60_1_seed1_StmtDelete_537.patch,4,27,0
Math,80,math80_60_1_seed1_StmtDelete_537.patch,5,26,0
Math,80,math80_60_1_seed1_StmtDelete_537.patch,6,18,0
Math,80,math80_60_1_seed1_StmtDelete_537.patch,7,29,1
Math,80,math80_60_1_seed1_StmtDelete_537.patch,8,23,0
Math,80,math80_60_1_seed1_StmtDelete_537.patch,9,17,0
Math,80,math80_60_1_seed1_StmtDelete_537.patch,10,28,2
Math,80,math80_60_1_seed2_StmtDelete_535.patch,1,28,2
Math,80,math80_60_1_seed2_StmtDelete_535.patch,2,20,0
Math,80,math80_60_1_seed2_StmtDelete_535.patch,3,24,0
Math,80,math80_60_1_seed2_StmtDelete_535.patch,4,27,0
Math,80,math80_60_1_seed2_StmtDelete_535.patch,5,26,0
Math,80,math80_60_1_seed2_StmtDelete_535.patch,6,18,0
Math,80,math80_60_1_seed2_StmtDelete_535.patch,7,29,1
Math,80,math80_60_1_seed2_StmtDelete_535.patch,8,23,0
Math,80,math80_60_1_seed2_StmtDelete_535.patch,9,17,0
Math,80,math80_60_1_seed2_StmtDelete_535.patch,10,28,2
Math,80,math80_60_1_seed3_StmtDelete_540.patch,1,28,2
Math,80,math80_60_1_seed3_StmtDelete_540.patch,2,20,0
Math,80,math80_60_1_seed3_StmtDelete_540.patch,3,24,0
Math,80,math80_60_1_seed3_StmtDelete_540.patch,4,27,0
Math,80,math80_60_1_seed3_StmtDelete_540.patch,5,26,0
Math,80,math80_60_1_seed3_StmtDelete_540.patch,6,18,0
Math,80,math80_60_1_seed3_StmtDelete_540.patch,7,29,1
Math,80,math80_60_1_seed3_StmtDelete_540.patch,8,23,0
Math,80,math80_60_1_seed3_StmtDelete_540.patch,9,17,0
Math,80,math80_60_1_seed3_StmtDelete_540.patch,10,28,2
Math,80,math80_60_1_seed4_StmtDelete_536.patch,1,28,2
Math,80,math80_60_1_seed4_StmtDelete_536.patch,2,20,0
Math,80,math80_60_1_seed4_StmtDelete_536.patch,3,24,0
Math,80,math80_60_1_seed4_StmtDelete_536.patch,4,27,0
Math,80,math80_60_1_seed4_StmtDelete_536.patch,5,26,0
Math,80,math80_60_1_seed4_StmtDelete_536.patch,6,18,0
Math,80,math80_60_1_seed4_StmtDelete_536.patch,7,29,1
Math,80,math80_60_1_seed4_StmtDelete_536.patch,8,23,0
Math,80,math80_60_1_seed4_StmtDelete_536.patch,9,17,0
Math,80,math80_60_1_seed4_StmtDelete_536.patch,10,28,2
Math,80,math80_60_1_seed7_StmtReplace_532_642.patch,1,28,2
Math,80,math80_60_1_seed7_StmtReplace_532_642.patch,2,20,0
Math,80,math80_60_1_seed7_StmtReplace_532_642.patch,3,24,0
Math,80,math80_60_1_seed7_StmtReplace_532_642.patch,4,27,0
Math,80,math80_60_1_seed7_StmtReplace_532_642.patch,5,26,0
Math,80,math80_60_1_seed7_StmtReplace_532_642.patch,6,18,0
Math,80,math80_60_1_seed7_StmtReplace_532_642.patch,7,29,1
Math,80,math80_60_1_seed7_StmtReplace_532_642.patch,8,23,0
Math,80,math80_60_1_seed7_StmtReplace_532_642.patch,9,17,0
Math,80,math80_60_1_seed7_StmtReplace_532_642.patch,10,28,2
Math,80,math80_60_2_seed10_StmtReplace_540_3.patch,1,28,2
Math,80,math80_60_2_seed10_StmtReplace_540_3.patch,2,20,0
Math,80,math80_60_2_seed10_StmtReplace_540_3.patch,3,24,0
Math,80,math80_60_2_seed10_StmtReplace_540_3.patch,4,27,0
Math,80,math80_60_2_seed10_StmtReplace_540_3.patch,5,26,0
Math,80,math80_60_2_seed10_StmtReplace_540_3.patch,6,18,0
Math,80,math80_60_2_seed10_StmtReplace_540_3.patch,7,29,1
Math,80,math80_60_2_seed10_StmtReplace_540_3.patch,8,23,0
Math,80,math80_60_2_seed10_StmtReplace_540_3.patch,9,17,0
Math,80,math80_60_2_seed10_StmtReplace_540_3.patch,10,28,2
Math,80,math80_60_2_seed11_StmtReplace_540_513.patch,1,28,2
Math,80,math80_60_2_seed11_StmtReplace_540_513.patch,2,20,0
Math,80,math80_60_2_seed11_StmtReplace_540_513.patch,3,24,0
Math,80,math80_60_2_seed11_StmtReplace_540_513.patch,4,27,0
Math,80,math80_60_2_seed11_StmtReplace_540_513.patch,5,26,0
Math,80,math80_60_2_seed11_StmtReplace_540_513.patch,6,18,0
Math,80,math80_60_2_seed11_StmtReplace_540_513.patch,7,29,1
Math,80,math80_60_2_seed11_StmtReplace_540_513.patch,8,23,0
Math,80,math80_60_2_seed11_StmtReplace_540_513.patch,9,17,0
Math,80,math80_60_2_seed11_StmtReplace_540_513.patch,10,28,2
Math,80,math80_60_2_seed16_StmtDelete_540.patch,1,28,2
Math,80,math80_60_2_seed16_StmtDelete_540.patch,2,20,0
Math,80,math80_60_2_seed16_StmtDelete_540.patch,3,24,0
Math,80,math80_60_2_seed16_StmtDelete_540.patch,4,27,0
Math,80,math80_60_2_seed16_StmtDelete_540.patch,5,26,0
Math,80,math80_60_2_seed16_StmtDelete_540.patch,6,18,0
Math,80,math80_60_2_seed16_StmtDelete_540.patch,7,29,1
Math,80,math80_60_2_seed16_StmtDelete_540.patch,8,23,0
Math,80,math80_60_2_seed16_StmtDelete_540.patch,9,17,0
Math,80,math80_60_2_seed16_StmtDelete_540.patch,10,28,2
Math,80,math80_60_2_seed1_StmtDelete_535.patch,1,28,2
Math,80,math80_60_2_seed1_StmtDelete_535.patch,2,20,0
Math,80,math80_60_2_seed1_StmtDelete_535.patch,3,24,0
Math,80,math80_60_2_seed1_StmtDelete_535.patch,4,27,0
Math,80,math80_60_2_seed1_StmtDelete_535.patch,5,26,0
Math,80,math80_60_2_seed1_StmtDelete_535.patch,6,18,0
Math,80,math80_60_2_seed1_StmtDelete_535.patch,7,29,1
Math,80,math80_60_2_seed1_StmtDelete_535.patch,8,23,0
Math,80,math80_60_2_seed1_StmtDelete_535.patch,9,17,0
Math,80,math80_60_2_seed1_StmtDelete_535.patch,10,28,2
Math,80,math80_60_2_seed2_StmtDelete_536.patch,1,28,2
Math,80,math80_60_2_seed2_StmtDelete_536.patch,2,20,0
Math,80,math80_60_2_seed2_StmtDelete_536.patch,3,24,0
Math,80,math80_60_2_seed2_StmtDelete_536.patch,4,27,0
Math,80,math80_60_2_seed2_StmtDelete_536.patch,5,26,0
Math,80,math80_60_2_seed2_StmtDelete_536.patch,6,18,0
Math,80,math80_60_2_seed2_StmtDelete_536.patch,7,29,1
Math,80,math80_60_2_seed2_StmtDelete_536.patch,8,23,0
Math,80,math80_60_2_seed2_StmtDelete_536.patch,9,17,0
Math,80,math80_60_2_seed2_StmtDelete_536.patch,10,28,2
Math,80,math80_60_2_seed4_StmtReplace_536_643.patch,1,28,2
Math,80,math80_60_2_seed4_StmtReplace_536_643.patch,2,20,0
Math,80,math80_60_2_seed4_StmtReplace_536_643.patch,3,24,0
Math,80,math80_60_2_seed4_StmtReplace_536_643.patch,4,27,0
Math,80,math80_60_2_seed4_StmtReplace_536_643.patch,5,26,0
Math,80,math80_60_2_seed4_StmtReplace_536_643.patch,6,18,0
Math,80,math80_60_2_seed4_StmtReplace_536_643.patch,7,29,1
Math,80,math80_60_2_seed4_StmtReplace_536_643.patch,8,23,0
Math,80,math80_60_2_seed4_StmtReplace_536_643.patch,9,17,0
Math,80,math80_60_2_seed4_StmtReplace_536_643.patch,10,28,2
Math,80,math80_60_2_seed7_StmtReplace_538_188.patch,1,28,2
Math,80,math80_60_2_seed7_StmtReplace_538_188.patch,2,20,0
Math,80,math80_60_2_seed7_StmtReplace_538_188.patch,3,24,0
Math,80,math80_60_2_seed7_StmtReplace_538_188.patch,4,27,0
Math,80,math80_60_2_seed7_StmtReplace_538_188.patch,5,26,0
Math,80,math80_60_2_seed7_StmtReplace_538_188.patch,6,18,0
Math,80,math80_60_2_seed7_StmtReplace_538_188.patch,7,29,1
Math,80,math80_60_2_seed7_StmtReplace_538_188.patch,8,23,0
Math,80,math80_60_2_seed7_StmtReplace_538_188.patch,9,17,0
Math,80,math80_60_2_seed7_StmtReplace_538_188.patch,10,28,2
Math,80,math80_60_2_seed8_StmtReplace_536_3.patch,1,28,2
Math,80,math80_60_2_seed8_StmtReplace_536_3.patch,2,20,0
Math,80,math80_60_2_seed8_StmtReplace_536_3.patch,3,24,0
Math,80,math80_60_2_seed8_StmtReplace_536_3.patch,4,27,0
Math,80,math80_60_2_seed8_StmtReplace_536_3.patch,5,26,0
Math,80,math80_60_2_seed8_StmtReplace_536_3.patch,6,18,0
Math,80,math80_60_2_seed8_StmtReplace_536_3.patch,7,29,1
Math,80,math80_60_2_seed8_StmtReplace_536_3.patch,8,23,0
Math,80,math80_60_2_seed8_StmtReplace_536_3.patch,9,17,0
Math,80,math80_60_2_seed8_StmtReplace_536_3.patch,10,28,2
Math,80,math80_60_2_seed9_StmtDelete_537.patch,1,28,2
Math,80,math80_60_2_seed9_StmtDelete_537.patch,2,20,0
Math,80,math80_60_2_seed9_StmtDelete_537.patch,3,24,0
Math,80,math80_60_2_seed9_StmtDelete_537.patch,4,27,0
Math,80,math80_60_2_seed9_StmtDelete_537.patch,5,26,0
Math,80,math80_60_2_seed9_StmtDelete_537.patch,6,18,0
Math,80,math80_60_2_seed9_StmtDelete_537.patch,7,29,1
Math,80,math80_60_2_seed9_StmtDelete_537.patch,8,23,0
Math,80,math80_60_2_seed9_StmtDelete_537.patch,9,17,0
Math,80,math80_60_2_seed9_StmtDelete_537.patch,10,28,2
Math,80,math80_60_3_seed10_StmtReplace_540_38.patch,1,28,2
Math,80,math80_60_3_seed10_StmtReplace_540_38.patch,2,20,0
Math,80,math80_60_3_seed10_StmtReplace_540_38.patch,3,24,0
Math,80,math80_60_3_seed10_StmtReplace_540_38.patch,4,27,0
Math,80,math80_60_3_seed10_StmtReplace_540_38.patch,5,26,0
Math,80,math80_60_3_seed10_StmtReplace_540_38.patch,6,18,0
Math,80,math80_60_3_seed10_StmtReplace_540_38.patch,7,29,1
Math,80,math80_60_3_seed10_StmtReplace_540_38.patch,8,23,0
Math,80,math80_60_3_seed10_StmtReplace_540_38.patch,9,17,0
Math,80,math80_60_3_seed10_StmtReplace_540_38.patch,10,28,2
Math,80,math80_60_3_seed11_StmtReplace_533_510.patch,1,28,2
Math,80,math80_60_3_seed11_StmtReplace_533_510.patch,2,20,0
Math,80,math80_60_3_seed11_StmtReplace_533_510.patch,3,24,0
Math,80,math80_60_3_seed11_StmtReplace_533_510.patch,4,27,0
Math,80,math80_60_3_seed11_StmtReplace_533_510.patch,5,26,0
Math,80,math80_60_3_seed11_StmtReplace_533_510.patch,6,18,0
Math,80,math80_60_3_seed11_StmtReplace_533_510.patch,7,29,1
Math,80,math80_60_3_seed11_StmtReplace_533_510.patch,8,23,0
Math,80,math80_60_3_seed11_StmtReplace_533_510.patch,9,17,0
Math,80,math80_60_3_seed11_StmtReplace_533_510.patch,10,28,2
Math,80,math80_60_3_seed12_StmtReplace_535_352.patch,1,28,2
Math,80,math80_60_3_seed12_StmtReplace_535_352.patch,2,20,0
Math,80,math80_60_3_seed12_StmtReplace_535_352.patch,3,24,0
Math,80,math80_60_3_seed12_StmtReplace_535_352.patch,4,27,0
Math,80,math80_60_3_seed12_StmtReplace_535_352.patch,5,26,0
Math,80,math80_60_3_seed12_StmtReplace_535_352.patch,6,18,0
Math,80,math80_60_3_seed12_StmtReplace_535_352.patch,7,29,1
Math,80,math80_60_3_seed12_StmtReplace_535_352.patch,8,23,0
Math,80,math80_60_3_seed12_StmtReplace_535_352.patch,9,17,0
Math,80,math80_60_3_seed12_StmtReplace_535_352.patch,10,28,2
Math,80,math80_60_3_seed14_StmtDelete_532.patch,1,28,2
Math,80,math80_60_3_seed14_StmtDelete_532.patch,2,20,0
Math,80,math80_60_3_seed14_StmtDelete_532.patch,3,24,0
Math,80,math80_60_3_seed14_StmtDelete_532.patch,4,27,0
Math,80,math80_60_3_seed14_StmtDelete_532.patch,5,26,0
Math,80,math80_60_3_seed14_StmtDelete_532.patch,6,18,0
Math,80,math80_60_3_seed14_StmtDelete_532.patch,7,29,1
Math,80,math80_60_3_seed14_StmtDelete_532.patch,8,23,0
Math,80,math80_60_3_seed14_StmtDelete_532.patch,9,17,0
Math,80,math80_60_3_seed14_StmtDelete_532.patch,10,28,2
Math,80,math80_60_3_seed16_StmtReplace_535_899.patch,1,28,2
Math,80,math80_60_3_seed16_StmtReplace_535_899.patch,2,20,0
Math,80,math80_60_3_seed16_StmtReplace_535_899.patch,3,24,0
Math,80,math80_60_3_seed16_StmtReplace_535_899.patch,4,27,0
Math,80,math80_60_3_seed16_StmtReplace_535_899.patch,5,26,0
Math,80,math80_60_3_seed16_StmtReplace_535_899.patch,6,18,0
Math,80,math80_60_3_seed16_StmtReplace_535_899.patch,7,29,1
Math,80,math80_60_3_seed16_StmtReplace_535_899.patch,8,23,0
Math,80,math80_60_3_seed16_StmtReplace_535_899.patch,9,17,0
Math,80,math80_60_3_seed16_StmtReplace_535_899.patch,10,28,2
Math,80,math80_60_3_seed19_StmtReplace_540_519.patch,1,28,2
Math,80,math80_60_3_seed19_StmtReplace_540_519.patch,2,20,0
Math,80,math80_60_3_seed19_StmtReplace_540_519.patch,3,24,0
Math,80,math80_60_3_seed19_StmtReplace_540_519.patch,4,27,0
Math,80,math80_60_3_seed19_StmtReplace_540_519.patch,5,26,0
Math,80,math80_60_3_seed19_StmtReplace_540_519.patch,6,18,0
Math,80,math80_60_3_seed19_StmtReplace_540_519.patch,7,29,1
Math,80,math80_60_3_seed19_StmtReplace_540_519.patch,8,23,0
Math,80,math80_60_3_seed19_StmtReplace_540_519.patch,9,17,0
Math,80,math80_60_3_seed19_StmtReplace_540_519.patch,10,28,2
Math,80,math80_60_3_seed1_StmtDelete_538.patch,1,28,2
Math,80,math80_60_3_seed1_StmtDelete_538.patch,2,20,0
Math,80,math80_60_3_seed1_StmtDelete_538.patch,3,24,0
Math,80,math80_60_3_seed1_StmtDelete_538.patch,4,27,0
